TrialID,response_time_sec,prep_time_sec
65_2_11_p0,3.776,2.38
65_2_12_p0,3.175,1.805
65_2_13_p0,4.752,1.997
65_2_14_p0,3.872,3.929
65_2_15_p0,5.334,0.278
65_2_16_p0,10.212,1.732
65_2_19_p1,2.62,1.295
65_2_20_p1,2.457,2.206
65_2_21_p1,1.171,2.087
65_2_22_p1,1.79,1.301
65_2_23_p1,1.818,2.596
65_2_24_p1,1.437,2.087
65_2_25_p1,1.672,1.94
65_2_26_p1,1.606,2.117
65_2_27_p1,2.13,1.512
65_2_28_p1,2.091,2.278
65_2_35_p0,2.074,2.067
65_2_36_p0,4.999,3.875
65_2_37_p0,3.433,2.884
65_2_38_p0,2.409,2.673
65_2_39_p0,5.163,4.699
65_2_40_p0,2.093,1.765
65_2_41_p0,3.138,3.396
65_2_42_p0,3.484,3.001
65_2_43_p0,2.477,1.303
65_2_44_p0,2.425,0.162
65_2_45_p0,2.648,5.523
65_2_46_p0,5.529,2.759
65_2_47_p0,4.22,1.436
65_2_48_p0,2.731,1.771
65_2_49_p0,3.973,2.136
65_2_50_p0,3.691,1.047
65_2_51_p0,6.942,1.201
65_2_58_p1,1.117,2.064
65_2_59_p1,3.205,0.349
65_2_60_p1,0.706,1.143
65_2_61_p1,1.887,8.26
65_2_62_p1,1.999,1.508
65_2_63_p1,0.995,0.896
65_2_64_p1,1.291,2.501
65_2_65_p1,1.772,0.741
65_2_66_p1,2.382,5.866
65_2_67_p1,1.725,0.682
65_2_68_p1,4.421,3.109
65_2_69_p1,1.891,2.941
65_2_70_p1,3.355,0.929
65_2_71_p1,7.205,0.742
65_2_72_p1,1.175,1.966
65_2_73_p1,1.387,1.987
65_2_76_p0,3.299,1.875
65_2_77_p0,2.224,1.849
65_2_78_p0,3.098,1.096
65_2_79_p0,3.039,1.608
65_2_80_p0,8.226,4.528
65_2_81_p0,3.688,2.034
65_2_82_p0,3.043,3.44
65_2_83_p0,6.343,2.412
65_2_84_p0,3.161,1.805
65_2_85_p0,9.019,2.104
65_2_86_p0,8.861,3.365
65_2_87_p0,4.328,1.444
65_2_91_p1,0.746,1.76
65_2_92_p1,1.965,1.617
65_2_93_p1,1.122,1.186
65_2_94_p1,1.409,1.67
65_2_95_p1,1.86,2.121
65_2_96_p1,1.515,1.777
65_2_97_p1,2.04,1.778
65_2_98_p1,0.86,2.702
66_2_4_p0,18.757,4.828
66_2_5_p0,14.011,11.752
66_2_6_p0,3.56,5.482
66_2_7_p0,24.222,9.734
66_2_8_p0,29.131,13.58
66_2_9_p0,2.697,12.595
66_2_10_p0,2.03,2.574
66_2_11_p0,6.952,7.776
66_2_12_p0,1.764,2.86
66_2_13_p0,2.711,8.749
66_2_14_p0,4.183,1.601
66_2_15_p0,3.913,15.951
66_2_16_p0,2.977,3.599
66_2_21_p1,1.39,3.148
66_2_22_p1,13.06,7.109
66_2_23_p1,20.94,17.776
66_2_24_p1,4.632,6.734
66_2_25_p1,0.917,20.847
66_2_26_p1,10.872,4.164
66_2_27_p1,13.627,6.995
66_2_28_p1,3.275,2.706
66_2_29_p1,1.603,10.27
66_2_30_p1,1.645,3.182
66_2_31_p1,2.978,3.874
66_2_32_p1,1.204,6.639
66_2_33_p1,1.048,3.448
66_2_38_p0,1.382,1.56
66_2_39_p0,1.647,2.076
66_2_40_p0,8.067,2.148
66_2_41_p0,5.063,12.792
66_2_42_p0,2.815,14.469
66_2_43_p0,16.778,7.936
66_2_44_p0,2.245,1.731
66_2_45_p0,3.088,1.457
66_2_46_p0,1.725,1.55
66_2_47_p0,3.255,1.425
66_2_54_p1,5.146,2.356
66_2_55_p1,2.337,3.066
66_2_56_p1,7.705,5.18
66_2_57_p1,5.935,5.749
66_2_58_p1,28.769,17.462
66_2_59_p1,19.776,21.719
66_2_60_p1,34.97,3.992
66_2_61_p1,13.043,1.904
66_2_62_p1,1.044,10.285
66_2_63_p1,40.657,1.007
66_2_64_p1,1.389,1.568
66_2_65_p1,1.049,11.084
66_2_66_p1,1.098,3.339
66_2_67_p1,1.089,2.855
66_2_72_p0,16.136,2.497
66_2_73_p0,6.23,20.229
66_2_74_p0,9.671,17.107
66_2_75_p0,2.697,9.742
66_2_76_p0,7.159,12.234
66_2_77_p0,2.476,6.118
66_2_78_p0,1.461,2.44
66_2_79_p0,2.476,1.778
66_2_80_p0,7.877,0.262
66_2_81_p0,2.024,2.179
66_2_82_p0,3.504,9.128
66_2_83_p0,6.682,6.914
66_2_84_p0,6.567,7.521
66_2_85_p0,7.713,3.412
66_2_86_p0,2.917,1.541
66_2_87_p0,1.573,1.694
66_2_88_p0,1.315,1.509
66_2_89_p0,6.191,2.512
66_2_94_p1,1.588,13.784
66_2_95_p1,10.205,12.898
66_2_96_p1,2.662,1.197
66_2_97_p1,14.821,8.609
66_2_98_p1,11.54,8.602
66_2_99_p1,27.234,8.698
66_2_100_p1,14.915,10.397
66_2_101_p1,0.979,6.074
66_2_102_p1,6.83,11.788
66_2_103_p1,14.803,8.907
66_2_104_p1,30.231,4.431
66_2_105_p1,1.125,3.359
66_2_106_p1,2.237,3.102
67_2_6_p0,2.224,2.529
67_2_7_p0,4.688,4.571
67_2_8_p0,18.492,0.444
67_2_9_p0,8.034,3.212
67_2_10_p0,14.86,4.595
67_2_11_p0,2.744,0.727
67_2_12_p0,4.581,0.254
67_2_13_p0,14.055,6.113
67_2_14_p0,2.911,10.46
67_2_15_p0,2.744,1.591
67_2_16_p0,4.264,3.047
67_2_17_p0,2.445,2.439
67_2_18_p0,2.69,2.306
67_2_19_p0,13.535,4.137
67_2_20_p0,8.966,4.108
67_2_21_p0,14.216,4.119
67_2_22_p0,4.416,5.868
67_2_29_p1,7.383,2.815
67_2_30_p1,16.963,10.057
67_2_31_p1,32.164,15.476
67_2_32_p1,7.409,17.255
67_2_33_p1,10.094,2.495
67_2_34_p1,7.586,5.576
67_2_35_p1,4.855,2.74
67_2_36_p1,4.08,15.86
67_2_37_p1,4.819,12.819
67_2_38_p1,10.112,3.763
67_2_39_p1,11.672,6.27
67_2_40_p1,3.412,9.696
67_2_41_p1,11.439,18.124
67_2_42_p1,8.453,5.655
67_2_43_p1,4.11,1.132
67_2_44_p1,24.422,3.053
67_2_45_p1,3.789,3.671
67_2_46_p1,3.623,12.781
67_2_51_p0,1.344,3.187
67_2_52_p0,1.663,2.345
67_2_53_p0,1.295,2.0
67_2_54_p0,1.079,2.03
67_2_55_p0,1.696,0.272
67_2_56_p0,1.493,2.522
67_2_57_p0,1.356,2.635
67_2_58_p0,1.659,2.041
67_2_63_p1,3.952,4.146
67_2_64_p1,2.339,13.74
67_2_65_p1,2.333,5.578
67_2_66_p1,4.751,2.46
67_2_67_p1,10.773,8.323
67_2_68_p1,3.139,3.805
67_2_69_p1,2.747,2.014
67_2_70_p1,3.614,6.149
67_2_71_p1,30.709,0.656
67_2_72_p1,2.51,4.496
67_2_73_p1,2.383,2.09
67_2_76_p0,1.685,2.734
67_2_77_p0,3.589,3.374
67_2_78_p0,7.164,1.862
67_2_79_p0,1.695,4.896
67_2_80_p0,25.284,1.08
67_2_81_p0,1.548,2.619
67_2_82_p0,2.074,2.637
67_2_83_p0,8.815,1.077
67_2_84_p0,1.509,2.268
67_2_85_p0,18.389,3.906
67_2_86_p0,3.098,2.056
67_2_87_p0,1.5,0.976
67_2_90_p1,4.159,6.571
67_2_91_p1,14.394,0.704
67_2_92_p1,2.689,2.454
67_2_93_p1,2.831,6.19
67_2_94_p1,5.133,2.6
67_2_95_p1,1.948,5.816
67_2_96_p1,14.957,4.622
67_2_97_p1,3.553,2.164
67_2_98_p1,2.046,1.989
67_2_99_p1,5.487,4.374
67_2_100_p1,2.853,1.495
67_2_101_p1,2.874,1.726
67_2_102_p1,6.923,1.778
67_2_103_p1,8.518,1.412
67_2_104_p1,2.683,0.472
69_2_6_p0,1.482,36.095
69_2_7_p0,3.119,4.225
69_2_8_p0,3.569,1.928
69_2_9_p0,2.777,9.305
69_2_10_p0,25.588,6.603
69_2_11_p0,4.091,3.222
69_2_12_p0,1.649,4.624
69_2_13_p0,5.206,1.599
69_2_14_p0,2.184,2.218
69_2_15_p0,1.311,4.77
69_2_16_p0,16.478,2.332
69_2_17_p0,3.426,1.351
69_2_18_p0,2.191,3.46
69_2_19_p0,4.107,1.194
69_2_20_p0,1.298,3.507
69_2_25_p1,2.627,1.336
69_2_26_p1,11.897,1.94
69_2_27_p1,2.698,0.329
69_2_28_p1,2.521,4.313
69_2_29_p1,1.168,1.072
69_2_30_p1,9.173,2.073
69_2_31_p1,3.969,1.451
69_2_32_p1,10.924,1.982
69_2_33_p1,1.704,0.565
69_2_34_p1,5.568,1.836
69_2_35_p1,3.943,1.632
69_2_39_p0,1.123,2.983
69_2_40_p0,20.633,1.924
69_2_41_p0,20.895,1.644
69_2_42_p0,10.372,14.912
69_2_43_p0,3.129,15.684
69_2_44_p0,2.368,15.154
69_2_45_p0,2.512,7.405
69_2_46_p0,1.572,8.153
69_2_47_p0,1.682,2.677
69_2_48_p0,6.093,1.637
69_2_49_p0,17.755,4.113
69_2_50_p0,6.544,3.322
69_2_51_p0,1.618,1.766
69_2_52_p0,1.47,5.116
69_2_53_p0,1.965,4.884
69_2_54_p0,8.839,2.156
69_2_55_p0,2.983,1.664
69_2_61_p1,2.972,1.528
69_2_62_p1,29.329,0.676
69_2_63_p1,2.653,2.808
69_2_64_p1,2.988,0.74
69_2_65_p1,6.948,1.762
69_2_66_p1,1.817,1.542
69_2_67_p1,1.989,2.63
69_2_68_p1,1.932,4.082
69_2_69_p1,3.565,2.137
69_2_70_p1,4.151,1.449
69_2_71_p1,20.271,1.087
69_2_72_p1,1.62,1.417
69_2_76_p0,1.001,2.131
69_2_77_p0,1.141,1.624
69_2_78_p0,1.798,3.251
69_2_79_p0,4.715,8.32
69_2_80_p0,2.244,8.146
69_2_81_p0,14.825,1.564
69_2_82_p0,2.638,3.68
69_2_83_p0,1.711,1.04
69_2_84_p0,2.165,1.701
69_2_85_p0,2.962,3.416
69_2_86_p0,1.536,1.311
69_2_87_p0,12.022,2.443
69_2_88_p0,3.876,2.189
69_2_89_p0,2.492,0.802
69_2_90_p0,9.613,1.375
69_2_91_p0,2.964,2.491
69_2_92_p0,3.013,3.643
69_2_93_p0,1.298,1.646
69_2_94_p0,6.063,0.996
69_2_99_p1,2.016,1.658
69_2_100_p1,2.751,0.995
69_2_101_p1,1.966,1.697
69_2_102_p1,19.09,2.622
69_2_103_p1,3.087,1.129
69_2_104_p1,10.808,1.054
69_2_105_p1,3.042,2.856
69_2_106_p1,2.043,1.027
69_2_107_p1,5.819,2.279
69_2_108_p1,2.298,1.591
69_2_109_p1,5.368,0.895
69_2_110_p1,14.942,5.371
69_2_111_p1,4.858,3.14
69_2_112_p1,3.095,1.197
69_2_113_p1,13.36,1.332
69_2_114_p1,3.187,12.605
69_2_115_p1,2.074,1.124
69_2_116_p1,2.428,8.026
69_2_117_p1,2.664,1.993
6_2_4_p0,2.745,3.912
6_2_5_p0,3.122,8.83
6_2_6_p0,10.152,11.95
6_2_7_p0,2.497,4.068
6_2_8_p0,5.896,0.955
6_2_9_p0,4.919,12.14
6_2_10_p0,1.742,3.334
6_2_11_p0,1.918,2.065
6_2_12_p0,4.119,1.111
6_2_13_p0,7.748,3.963
6_2_14_p0,3.183,10.555
6_2_15_p0,2.648,0.428
6_2_16_p0,5.219,14.533
6_2_17_p0,2.801,17.555
6_2_18_p0,4.249,13.57
6_2_19_p0,3.77,3.995
6_2_20_p0,4.541,1.462
6_2_21_p0,15.589,0.817
6_2_22_p0,3.332,5.602
6_2_23_p0,2.549,1.904
6_2_24_p0,13.809,2.64
6_2_31_p1,5.03,6.079
6_2_32_p1,1.092,1.139
6_2_33_p1,1.157,2.374
6_2_34_p1,1.135,7.385
6_2_35_p1,5.607,8.986
6_2_36_p1,28.09,1.311
6_2_37_p1,5.066,5.314
6_2_38_p1,1.045,6.514
6_2_39_p1,1.411,0.934
6_2_40_p1,7.863,5.785
6_2_41_p1,10.189,6.704
6_2_42_p1,9.707,5.051
6_2_43_p1,9.712,8.408
6_2_44_p1,2.526,7.061
6_2_45_p1,1.567,2.178
6_2_46_p1,23.678,6.305
6_2_51_p0,3.313,6.107
6_2_52_p0,2.369,0.844
6_2_53_p0,18.741,3.374
6_2_54_p0,5.662,5.278
6_2_55_p0,2.373,14.871
6_2_56_p0,3.592,2.099
6_2_57_p0,9.409,4.316
6_2_58_p0,1.742,5.945
6_2_59_p0,1.835,1.856
6_2_60_p0,1.642,3.268
6_2_61_p0,8.135,2.877
6_2_62_p0,18.943,12.555
6_2_63_p0,1.47,1.907
6_2_68_p1,1.551,7.544
6_2_69_p1,1.373,4.478
6_2_70_p1,3.802,4.002
6_2_71_p1,3.429,3.862
6_2_72_p1,3.999,3.555
6_2_73_p1,1.302,4.971
6_2_74_p1,4.144,4.968
6_2_75_p1,5.814,2.825
6_2_76_p1,5.015,3.271
6_2_77_p1,1.435,2.829
6_2_78_p1,1.528,2.094
6_2_81_p0,2.574,12.914
6_2_82_p0,1.918,11.328
6_2_83_p0,20.011,0.645
6_2_84_p0,3.582,6.514
6_2_85_p0,1.915,14.98
6_2_86_p0,7.576,2.257
6_2_87_p0,4.707,9.175
6_2_88_p0,4.603,2.094
6_2_89_p0,2.723,3.129
6_2_90_p0,13.299,13.013
6_2_91_p0,23.468,4.617
6_2_92_p0,9.413,4.981
6_2_93_p0,4.472,5.555
6_2_94_p0,2.303,3.205
6_2_95_p0,1.615,2.425
6_2_96_p0,1.565,2.709
6_2_101_p1,2.603,3.509
6_2_102_p1,1.006,3.554
6_2_103_p1,3.031,2.447
6_2_104_p1,3.723,3.064
6_2_105_p1,5.23,3.021
6_2_106_p1,1.1,3.451
6_2_107_p1,1.667,2.54
6_2_108_p1,3.161,2.815
6_2_109_p1,11.516,2.264
6_2_110_p1,20.361,0.767
6_2_111_p1,1.008,4.993
6_2_112_p1,20.484,5.578
6_2_113_p1,6.417,4.777
6_2_114_p1,0.751,8.072
70_2_4_p0,1.748,4.24
70_2_5_p0,2.184,2.443
70_2_6_p0,1.762,6.78
70_2_7_p0,1.713,6.282
70_2_8_p0,2.335,3.136
70_2_9_p0,17.156,1.882
70_2_10_p0,8.105,11.551
70_2_11_p0,2.016,2.134
70_2_12_p0,1.56,10.303
70_2_13_p0,2.393,3.21
70_2_14_p0,2.413,2.382
70_2_19_p1,1.062,8.243
70_2_20_p1,7.013,3.489
70_2_21_p1,1.108,5.208
70_2_22_p1,1.299,1.776
70_2_23_p1,1.703,3.082
70_2_24_p1,1.171,3.527
70_2_25_p1,1.045,3.078
70_2_26_p1,2.118,4.198
70_2_27_p1,1.494,2.381
70_2_28_p1,1.822,1.966
70_2_29_p1,1.74,1.718
70_2_33_p0,2.861,2.135
70_2_34_p0,9.037,7.329
70_2_35_p0,10.94,4.041
70_2_36_p0,1.142,5.013
70_2_37_p0,2.406,3.19
70_2_38_p0,1.873,12.909
70_2_39_p0,25.825,18.58
70_2_40_p0,1.95,12.549
70_2_41_p0,2.309,3.615
70_2_42_p0,2.292,3.482
70_2_43_p0,2.174,1.105
70_2_44_p0,2.523,3.163
70_2_45_p0,12.598,0.882
70_2_46_p0,1.31,1.023
70_2_47_p0,2.483,3.897
70_2_54_p1,1.11,2.796
70_2_55_p1,5.092,2.374
70_2_56_p1,5.491,5.266
70_2_57_p1,5.73,1.061
70_2_58_p1,3.647,9.722
70_2_59_p1,1.4,3.662
70_2_60_p1,3.3,2.22
70_2_61_p1,1.582,1.866
70_2_62_p1,1.067,4.827
70_2_63_p1,1.621,2.361
70_2_64_p1,3.601,0.364
70_2_67_p0,9.755,3.007
70_2_68_p0,7.866,1.154
70_2_69_p0,21.1,1.014
70_2_70_p0,1.663,4.03
70_2_71_p0,2.789,4.251
70_2_72_p0,1.585,2.365
70_2_73_p0,14.425,6.424
70_2_74_p0,1.55,3.499
70_2_75_p0,2.535,1.418
70_2_76_p0,1.31,0.8
70_2_77_p0,1.768,34.95
70_2_78_p0,3.511,1.366
70_2_79_p0,5.972,15.441
70_2_80_p0,1.44,3.967
70_2_81_p0,3.915,21.251
70_2_82_p0,1.886,4.889
70_2_83_p0,2.522,3.849
70_2_84_p0,2.688,3.553
70_2_85_p0,4.433,0.362
70_2_90_p1,0.596,1.715
70_2_91_p1,23.964,3.243
70_2_92_p1,5.921,0.193
70_2_93_p1,1.972,2.772
70_2_94_p1,7.127,0.917
70_2_95_p1,11.786,1.734
70_2_96_p1,4.53,4.391
70_2_97_p1,1.212,8.345
70_2_98_p1,14.515,1.216
70_2_99_p1,3.307,0.199
70_2_100_p1,3.44,2.03
70_2_101_p1,2.503,6.519
70_2_102_p1,2.651,1.795
70_2_103_p1,30.171,1.096
71_2_2_p0,4.102,1.637
71_2_3_p0,1.971,2.154
71_2_4_p0,2.472,2.528
71_2_5_p0,11.82,0.671
71_2_6_p0,4.115,1.938
71_2_7_p0,4.185,0.559
71_2_8_p0,5.438,1.756
71_2_9_p0,3.443,5.231
71_2_10_p0,8.354,3.108
71_2_11_p0,7.715,11.001
71_2_12_p0,3.299,3.101
71_2_13_p0,2.257,3.473
71_2_14_p0,2.326,2.108
71_2_17_p1,2.227,8.744
71_2_18_p1,2.39,1.329
71_2_19_p1,2.497,2.889
71_2_20_p1,7.722,7.708
71_2_21_p1,1.299,0.459
71_2_22_p1,8.216,3.96
71_2_23_p1,2.435,0.26
71_2_24_p1,2.058,2.43
71_2_25_p1,2.208,2.029
71_2_26_p1,2.044,2.431
71_2_27_p1,1.89,1.521
71_2_28_p1,3.068,2.086
71_2_29_p1,6.96,0.899
71_2_36_p0,6.814,1.998
71_2_37_p0,3.131,1.77
71_2_38_p0,1.702,4.215
71_2_39_p0,5.434,2.629
71_2_40_p0,4.472,0.763
71_2_41_p0,4.172,7.291
71_2_42_p0,4.412,8.891
71_2_43_p0,8.137,4.989
71_2_44_p0,5.5,9.368
71_2_45_p0,17.031,0.251
71_2_46_p0,1.167,1.589
71_2_47_p0,3.187,4.798
71_2_48_p0,9.959,2.402
71_2_49_p0,3.721,0.219
71_2_50_p0,5.353,2.75
71_2_51_p0,2.819,2.294
71_2_52_p0,3.493,1.472
71_2_53_p0,12.897,2.516
71_2_60_p1,1.901,7.886
71_2_61_p1,2.449,0.676
71_2_62_p1,9.919,3.133
71_2_63_p1,34.387,2.675
71_2_64_p1,16.745,5.495
71_2_65_p1,22.783,1.535
71_2_66_p1,1.389,11.226
71_2_67_p1,1.857,1.91
71_2_68_p1,3.49,4.018
71_2_69_p1,1.869,3.044
71_2_70_p1,1.451,1.206
71_2_71_p1,8.979,0.244
71_2_72_p1,12.42,0.149
71_2_73_p1,17.651,7.507
71_2_74_p1,27.188,8.178
71_2_75_p1,13.613,9.316
71_2_76_p1,4.406,5.07
71_2_77_p1,2.469,1.568
71_2_78_p1,6.563,5.193
71_2_81_p0,2.64,2.605
71_2_82_p0,3.345,1.667
71_2_83_p0,9.881,1.891
71_2_84_p0,3.345,2.782
71_2_85_p0,1.695,2.247
71_2_86_p0,3.482,2.207
71_2_87_p0,2.25,1.857
71_2_88_p0,10.833,4.161
71_2_89_p0,2.395,0.939
71_2_90_p0,3.308,7.678
71_2_91_p0,8.195,6.633
71_2_92_p0,17.734,1.623
71_2_93_p0,2.169,0.19
71_2_94_p0,2.214,2.914
71_2_100_p1,1.434,4.464
71_2_101_p1,3.459,3.402
71_2_102_p1,9.502,0.209
71_2_103_p1,16.25,3.305
71_2_104_p1,1.362,4.132
71_2_105_p1,2.526,4.705
71_2_106_p1,6.114,2.593
71_2_107_p1,2.561,3.723
71_2_108_p1,6.358,0.245
71_2_109_p1,7.665,1.783
71_2_110_p1,3.252,7.007
71_2_111_p1,4.868,3.858
71_2_112_p1,1.176,1.945
72_2_3_p0,1.956,5.133
72_2_4_p0,16.073,3.576
72_2_5_p0,5.173,2.074
72_2_6_p0,6.741,6.995
72_2_7_p0,3.942,3.257
72_2_8_p0,2.465,0.724
72_2_9_p0,1.337,2.697
72_2_10_p0,2.38,1.21
72_2_11_p0,3.798,2.183
72_2_12_p0,7.955,1.292
72_2_13_p0,5.914,3.867
72_2_14_p0,3.554,7.617
72_2_15_p0,4.786,1.096
72_2_16_p0,2.655,0.629
72_2_22_p1,1.514,3.284
72_2_23_p1,2.311,1.315
72_2_24_p1,1.28,3.728
72_2_25_p1,1.769,4.642
72_2_26_p1,5.779,9.484
72_2_27_p1,2.028,5.131
72_2_28_p1,6.812,3.05
72_2_29_p1,7.413,1.632
72_2_30_p1,9.088,2.167
72_2_31_p1,1.275,7.02
72_2_32_p1,2.262,1.589
72_2_33_p1,1.59,1.629
72_2_34_p1,2.171,4.153
72_2_35_p1,1.347,2.885
72_2_36_p1,1.348,1.061
72_2_37_p1,1.99,2.324
72_2_38_p1,2.16,0.953
72_2_43_p0,1.871,2.827
72_2_44_p0,3.912,1.302
72_2_45_p0,1.323,0.531
72_2_46_p0,5.179,3.062
72_2_47_p0,2.925,1.301
72_2_48_p0,6.128,4.197
72_2_49_p0,5.062,7.887
72_2_50_p0,10.331,0.61
72_2_51_p0,3.302,17.821
72_2_52_p0,4.43,2.066
72_2_53_p0,4.003,0.403
72_2_54_p0,2.385,4.126
72_2_55_p0,11.677,5.901
72_2_56_p0,3.491,1.081
72_2_57_p0,4.166,4.026
72_2_58_p0,3.057,2.652
72_2_59_p0,5.837,0.934
72_2_60_p0,2.129,1.251
72_2_67_p1,1.59,9.488
72_2_68_p1,5.521,1.408
72_2_69_p1,12.194,1.59
72_2_70_p1,12.125,11.582
72_2_71_p1,19.7,3.32
72_2_72_p1,12.425,1.793
72_2_73_p1,5.594,7.378
72_2_74_p1,27.085,21.702
72_2_75_p1,5.487,39.145
72_2_76_p1,2.799,11.352
72_2_77_p1,21.582,1.375
72_2_78_p1,6.955,10.722
72_2_79_p1,6.027,4.508
72_2_80_p1,10.514,1.814
72_2_81_p1,11.254,3.924
72_2_82_p1,2.903,3.185
72_2_83_p1,2.759,5.509
72_2_84_p1,16.669,2.594
72_2_85_p1,2.998,4.008
72_2_90_p0,1.286,3.182
72_2_91_p0,1.783,4.405
72_2_92_p0,9.688,1.337
72_2_93_p0,10.666,2.178
72_2_94_p0,4.376,2.861
72_2_95_p0,11.513,3.624
72_2_96_p0,19.504,1.981
72_2_97_p0,3.591,4.753
72_2_98_p0,2.255,2.444
72_2_99_p0,4.065,2.978
72_2_100_p0,1.767,3.163
72_2_101_p0,3.186,1.343
72_2_102_p0,8.507,3.064
72_2_107_p1,6.437,3.465
72_2_108_p1,3.156,1.805
72_2_109_p1,0.81,1.536
72_2_110_p1,1.293,2.199
72_2_111_p1,2.819,3.687
72_2_112_p1,5.406,2.366
72_2_113_p1,2.067,1.625
72_2_114_p1,3.351,1.085
72_2_115_p1,7.814,2.038
72_2_116_p1,3.235,1.414
7_2_4_p0,1.992,3.067
7_2_5_p0,1.813,3.907
7_2_6_p0,4.385,4.768
7_2_7_p0,5.746,1.085
7_2_8_p0,5.725,2.98
7_2_9_p0,2.146,2.933
7_2_10_p0,2.059,3.657
7_2_11_p0,4.435,4.719
7_2_12_p0,2.402,13.69
7_2_13_p0,3.442,3.251
7_2_14_p0,2.02,1.199
7_2_15_p0,1.826,3.635
7_2_16_p0,1.985,2.27
7_2_17_p0,2.731,2.158
7_2_23_p1,2.391,5.504
7_2_24_p1,2.263,3.588
7_2_25_p1,2.054,3.948
7_2_26_p1,1.919,2.563
7_2_27_p1,1.324,2.395
7_2_28_p1,2.3,1.779
7_2_29_p1,1.344,1.823
7_2_30_p1,1.42,1.867
7_2_31_p1,1.366,0.911
7_2_32_p1,1.522,1.082
7_2_33_p1,1.886,1.915
7_2_34_p1,3.575,2.375
7_2_35_p1,1.416,0.883
7_2_36_p1,1.59,2.293
7_2_41_p0,3.298,2.358
7_2_42_p0,2.243,1.224
7_2_43_p0,4.048,4.84
7_2_44_p0,3.218,4.574
7_2_45_p0,4.067,7.096
7_2_46_p0,3.613,7.94
7_2_47_p0,5.02,1.69
7_2_48_p0,3.467,1.959
7_2_49_p0,6.124,10.769
7_2_50_p0,3.675,13.642
7_2_51_p0,5.419,14.151
7_2_52_p0,3.289,31.966
7_2_53_p0,3.839,29.692
7_2_54_p0,5.77,16.075
7_2_55_p0,3.182,2.165
7_2_56_p0,8.016,2.153
7_2_57_p0,7.905,2.057
7_2_58_p0,4.732,6.536
7_2_65_p1,1.317,3.288
7_2_66_p1,1.515,3.039
7_2_67_p1,3.058,2.578
7_2_68_p1,1.957,2.797
7_2_69_p1,2.72,1.923
7_2_70_p1,1.822,0.953
7_2_71_p1,13.492,7.547
7_2_72_p1,3.003,2.406
7_2_73_p1,2.194,1.572
7_2_74_p1,3.013,16.705
7_2_75_p1,10.027,15.268
7_2_76_p1,1.696,5.036
7_2_77_p1,2.182,0.863
7_2_78_p1,4.642,6.113
7_2_81_p0,3.417,4.578
7_2_82_p0,3.939,3.227
7_2_83_p0,10.806,5.65
7_2_84_p0,2.415,2.616
7_2_85_p0,1.928,3.309
7_2_86_p0,3.861,4.555
7_2_87_p0,11.697,4.388
7_2_88_p0,2.398,3.092
7_2_89_p0,6.817,5.719
7_2_90_p0,2.781,2.759
7_2_91_p0,2.827,2.072
7_2_96_p1,2.745,2.835
7_2_97_p1,1.539,2.099
7_2_98_p1,2.021,3.42
7_2_99_p1,1.469,2.141
7_2_100_p1,1.017,1.773
7_2_101_p1,4.185,2.077
7_2_102_p1,1.331,4.114
8_2_5_p0,2.291,7.64
8_2_6_p0,3.164,3.382
8_2_7_p0,3.9,3.048
8_2_8_p0,2.237,6.645
8_2_9_p0,4.255,3.456
8_2_10_p0,5.665,2.877
8_2_11_p0,2.325,4.521
8_2_12_p0,2.567,4.045
8_2_13_p0,3.693,2.69
8_2_18_p1,2.4,5.357
8_2_19_p1,2.774,7.26
8_2_20_p1,1.829,9.822
8_2_21_p1,2.144,6.787
8_2_22_p1,2.527,11.237
8_2_23_p1,4.241,6.465
8_2_24_p1,5.157,3.844
8_2_25_p1,2.846,3.482
8_2_26_p1,1.922,1.678
8_2_27_p1,1.552,18.107
8_2_28_p1,9.116,0.937
8_2_29_p1,1.645,1.13
8_2_30_p1,1.515,2.744
8_2_31_p1,1.489,0.777
8_2_32_p1,2.009,4.363
8_2_33_p1,1.428,0.812
8_2_34_p1,2.576,1.301
8_2_37_p0,7.062,8.048
8_2_38_p0,2.562,3.597
8_2_39_p0,4.866,3.618
8_2_40_p0,2.734,7.882
8_2_41_p0,3.14,6.172
8_2_42_p0,4.0,4.048
8_2_43_p0,5.99,4.912
8_2_44_p0,2.981,7.594
8_2_45_p0,1.94,4.459
8_2_46_p0,2.34,4.73
8_2_47_p0,2.171,7.165
8_2_48_p0,2.13,1.796
8_2_52_p1,3.351,7.434
8_2_53_p1,1.436,4.447
8_2_54_p1,1.689,4.448
8_2_55_p1,6.105,0.907
8_2_56_p1,5.179,1.425
8_2_57_p1,0.919,6.063
8_2_58_p1,2.897,1.867
8_2_59_p1,1.99,0.859
8_2_60_p1,1.55,2.698
8_2_61_p1,3.175,1.599
8_2_62_p1,2.319,0.905
8_2_63_p1,1.533,0.889
8_2_64_p1,1.264,1.714
8_2_68_p0,2.428,4.268
8_2_69_p0,4.577,5.692
8_2_70_p0,2.403,5.585
8_2_71_p0,4.325,10.825
8_2_72_p0,3.258,1.31
8_2_73_p0,6.883,5.734
8_2_74_p0,4.255,7.08
8_2_75_p0,2.597,3.493
8_2_76_p0,5.634,2.004
8_2_77_p0,8.476,11.685
8_2_78_p0,4.426,7.016
8_2_79_p0,8.443,8.016
8_2_80_p0,9.903,4.488
8_2_81_p0,3.187,1.263
8_2_82_p0,4.464,3.737
8_2_89_p1,3.275,8.993
